ticket_id,created_at,first_response_at,resolved_at,status,channel,customer_id,order_id,product_sku,category,priority,assigned_team,agent_id,transfers,csat_score,refund_amount_inr,refund_reason_code,replacement_issued,customer_message,agent_notes,source_system
TK-245119,2025-09-27 11:41,2025-09-27 13:19,2025-10-02 13:40,closed,social,C101265,VR880186,VA-EB-PL1,Delivery & Shipping,Normal,Logistics,A3030,0,3,,,Y,"Dear Sir/Madam,

I am writing with reference to my order of my Pulse placed on 20/09. Ordered black, got white, not what I asked for. I have checked the invoice. I request you to provide a resolution within 3 working days.

Yours faithfully,
Joseph D'Souza",Contact re wrong variant received. Verified order vs delivered item photos. Replacement dispatched.,helpdesk
TK-245120,2025-09-27 12:58,2025-09-27 13:32,2025-09-28 14:02,resolved,email,C103713,VR907329,VA-SW-FIT,Returns & Refunds,Low,Returns Desk,A3036,0,4,300,RETURN-QC-OK,N,refund not received yet. waiting for your reply,"1. Refund not credited
2. Checked reverse pickup QC status
3. Refund approved, Rs 300, 5-7 working days",helpdesk
TK-245122,2025-09-27 13:12,2025-09-27 13:18,2025-09-27 13:27,closed,chat,C103734,,VA-NB-ARC,Other,Normal,Chat Frontline,A3004,0,,,,N,entered wrong pincode,as discussed [closed],helpdesk
TK-245123,2025-09-27 13:12,2025-09-27 13:30,2025-09-30 13:42,closed,chat,C108377,VR884107,VA-EB-PL2,Returns & Refunds,Normal,Returns Desk,A3036,0,,3149,RETURN-QC-OK,N,"Hello Vireo, Following up on my earlier complaint - nothing has changed. Got the Pullse 2 earbuds from Amazon 3 weeks back. The return was accepted but the amoutn is nowhere in my account. I checked bank. I want a replacement",Customer states refund pending. Checked refund status on PG. Refund of Rs 3149 initiated to source. Closing.,helpdesk
TK-245124,2025-09-27 14:39,2025-09-27 15:44,2025-09-27 15:56,resolved,voice,C107042,VR894429,VA-EB-AIR,App & Firmware,Normal,Voice Frontline,A3023,0,4,,,N,not acceptable at this price. ordered airlite recently. the app closes itself the moment i tap on my device. i already reinstalled the app. this is the last time i buy from you.,"Cleared cache, resolved. Issue: app crashing. Known issue on Android 14 - bug logged. (SOP 3.1)",helpdesk
TK-245126,2025-09-27 15:19,2025-09-27 16:19,2025-09-28 16:34,resolved,voice,C105623,VR897983,VA-EB-AIR,Delivery & Shipping,Normal,Logistics,A3029,0,,,,N,[IVR transcript] MY ORDER HAS NOT BEEN DELIVERED YET - VR897983,cx reached out - dlvry delayed. chk awb w/ courier. re-shipped from warehouse. case closed w/ cx consent. [closed],helpdesk
TK-245127,2025-09-27 15:42,2025-09-27 16:22,2025-09-27 16:38,resolved,voice,C100940,,VA-EB-AIR,Other,Normal,Voice Frontline,A3026,0,,,,N,"Really frustrating. This is regarding AirLite. please cancel, ordered by mistake. I already tried cancel button, greyed out. Escalate this to someone senior.","ticket raised for cancel ord. checked shipment status. already shipped, advised rto/return. ~Vihaan",helpdesk
TK-245128,2025-09-27 15:44,2025-09-27 15:51,2025-09-27 16:29,resolved,chat,C108118,VR906977,VA-EB-PL2,Charging & Battery,Normal,Chat Frontline,A3013,0,,,,N,"Dear Sir/Madam, This is regarding my Pulse 2. The L bud is basically a paperweight now, R is fine. I did the reset from the manual. What do I do now? Rgds Lakshmi",cx says left bud not charging. conf fw 2.6.10. rplc raised for the bud. ~Ayaan,helpdesk
TK-245130,2025-09-27 15:50,2025-09-27 16:04,,pending,chat,C105769,VR891016,VA-SW-FIT,Billing & Payments,High,Billing,A3033,0,,,,N,"Hello, This is regarding Nexa Fit. I was promised a discount on the call, invoice shows none. I tried in caps. Can someone fix this?",as discussed ~Diya,helpdesk
TK-245132,2025-09-27 17:22,2025-09-27 18:50,2025-09-27 19:07,resolved,email,C103638,VR880347,VA-AC-CH65,Returns & Refunds,Normal,Returns Desk,A3037,0,,1499,RETURN-QC-OK,N,I am lsoing patience. Still not fixed after ur last 'resolution'. I bought 65W charger on August 20. refund was promised 20 days ago and nothing. I already checked bank. This is the last tiime I buy from you.,"cx says was told fixed last time. 1. Refund delay
2. Checked reverse pickup QC status
3. Refund reprocessed",helpdesk
TK-245134,2025-09-27 18:17,2025-09-27 21:47,2025-09-27 22:20,resolved,email,C100929,VR899176,VA-SW-NX2,Returns & Refunds,Low,Returns Desk,A3037,0,,6499,RETURN-QC-OK,N,"Product: my Nexa 2 watch
Order: VR899176
Purchased: 09 Sep
Issue: where is the money for the return
Tried: emailed twice
Expected: resolution",Refund confirmed credited. Issue: refund pending. chk refund status on PG.,helpdesk
TK-245136,2025-09-27 18:22,2025-09-27 19:00,2025-09-27 19:12,resolved,voice,C107592,VR905774,VA-EB-PL2,Connectivity,High,Voice Frontline,A3023,1,4,,,N,[IVR transcript] audio keeps disconnecting every few minutes - vr905774,Reported: intermittent disconnects. adv to test in different location. rplc raised. (SOP 5.4),helpdesk
TK-245137,2025-09-27 20:03,2025-09-27 20:30,2025-09-27 20:59,closed,email,C104716,VR904279,VA-EB-PL2,Charging & Battery,Normal,Email Frontline,A3019,0,,,,N,"Hi there, Bought the Pulse 2 earbuds around 30/08 from vireo.in. Battery life has dropped to almost nothing. Please help. Awaiting response Deepak","cx: poor battery backup | advised disabling anc/aod to test -> advised settings change, cx satisfied (sop 4.2) ~Kavya",helpdesk
TK-245138,2025-09-27 20:18,2025-09-27 20:21,,open,chat,C104090,VR890012,VA-HP-ST3,Billing & Payments,Normal,Billing,A3033,0,4,945,DUP-PAYMENT,N,"payment was deduucted but no order was created
VR890012",order manually created ~Diya,helpdesk
TK-245139,2025-09-27 20:33,2025-09-27 20:37,2025-09-27 20:54,resolved,chat,C102266,VR903566,VA-EB-PL1,Billing & Payments,High,Billing,A3033,0,4,250,DUP-PAYMENT,N,Not what I expected from Vireo. This is regarding my Pulse. the page failed after I paid and now nothing shows in my account. I already waited 24 hours. This is the lats time I buy from you.,"Refund approved, Rs 250, 5-7 working days. Issue: failed order after payment. Checked PG dashboard for txn. ~Diya",helpdesk
TK-245140,2025-09-27 21:20,2025-09-28 03:16,2025-10-03 03:38,resolved,email,C103837,,VA-EB-PL2,Delivery & Shipping,Normal,Logistics,A3028,0,,,,N,I have been a loyal customer and this is how you treat me.  I bought the Pulse 2 earbuds on 16 Sep. tracking has said out for delivery for a week now. I already checked the tracking page daily. This is the last time I buy from you.,ticket raised for order not delivered. confirmed address w/ cx. refund initiated as lost in transit. closing.,helpdesk
TK-245141,2025-09-28 02:47,2025-09-28 03:03,2025-09-28 03:25,resolved,social,C103510,VR882926,VA-EB-AIR,App & Firmware,Normal,Chat Frontline,A3017,0,,,,N,Really frustrating. Ordered the AirLite buds last week. after the update prompt it went dark and never came back. I already kept it in the case. This is the last time I buy from u.,Cx reported fw update failed. Checked FW 2.8.11 rollout. Replacement raised (bricked). ~Kabir,helpdesk
TK-245143,2025-09-28 03:01,2025-09-28 06:55,2025-09-28 07:09,resolved,email,C106950,VR903805,VA-EB-PL2,Delivery & Shipping,Normal,Logistics,A3031,0,,,,N,"Following up on my earlir complaint - nothing has changed., I haven't received my order, VR903805, please help","1. ord not delivered
2. cofn address w/ cx
3. Re-shipped from warehouse",helpdesk
TK-245145,2025-09-28 04:09,2025-09-28 09:41,2025-10-03 11:35,resolved,email,C105862,VR908376,VA-SW-NX2,Warranty & Repair,High,Escalations & Warranty,A3039,0,,5849,DOA-REPL,N,"hi team, same issue as before, it came back after 2 weeks. nexa 2 purchased 2 weeks ago, order vr908376. product arrived damaged. please call me on my registered number. thanks",cx: damaged in transit | checked with courier for damage claim -> full refund processed (5849) ~Vivaan,helpdesk
TK-245146,2025-09-28 05:46,2025-09-28 05:56,2025-09-28 06:12,resolved,chat,C108876,VR885403,VA-HP-ST3,Connectivity,High,Chat Frontline,A3001,0,3,,,N,"hey, same issue as before, it came back after 2 weeks. ordered the strata 3 a month ago. connection drops constantly. need this sorted this week. regards, imran",Replacement raised. Issue: BT dropouts. Advised to test in different location.,helpdesk
TK-245147,2025-09-28 08:22,2025-09-28 08:24,2025-09-28 08:49,closed,chat,C105046,,VA-EB-PL2,Connectivity,Normal,Chat Frontline,A3011,0,3,,,N,"Hello, Bought the Pulse 2 earbuds around 25-07-2025 from vireo.in. Random disconnects during calls. What do I do now? Thanks,",Customer reached out - intermittent disconnects. Advised to test in different location. Replacement raised.,helpdesk
TK-245148,2025-09-28 08:50,2025-09-28 08:51,2025-09-28 09:00,resolved,chat,C102039,VR886678,VA-EB-PL2,Other,Normal,Chat Frontline,A3004,0,,,,N,your site keeps saying it sent me a code & my phone disagrees - VR886678 - please resolve asap,cx states otp not received. checked number on account. account unlocked. [closed],helpdesk
TK-245150,2025-09-28 10:19,2025-09-28 12:08,2025-09-28 12:27,resolved,email,C107713,,VA-AC-CH65,Other,Low,Email Frontline,A3018,0,,,,N,the festive offer vanished when I clicked pay - i want my money bacck,"Cx says coupon not applied. chk coupon validity. adv coupon terms, resolved.",helpdesk
TK-245151,2025-09-28 10:37,2025-09-28 10:38,2025-09-28 11:01,resolved,chat,C105304,,VA-EB-PL2,Delivery & Shipping,High,Logistics,A3028,0,,,,N,"Namaste,
Ordered pulse 2 buds a month ago.  I haven't received my order.
Can someone fix this?",cust contacted re order not delivered. checked awb with courier. refund initiated as lost in transit. case closed with cx consent.,helpdesk
TK-245152,2025-09-28 10:40,2025-09-28 10:40,2025-09-30 11:08,resolved,chat,C104704,VR899727,VA-EB-PL2,Delivery & Shipping,Normal,Logistics,A3028,0,2,,,N,received the wrong item,customer reached out - incorrect product shipped. raised w/ warehouse. reverse pickup + correct item shipped. closing.,helpdesk
TK-245153,2025-09-28 12:49,2025-09-28 12:58,2025-09-28 13:13,resolved,chat,C101407,VR909119,VA-SP-ORB,Billing & Payments,Normal,Billing,A3034,0,,,,N,"Dear Sir/Madam, This is regarding the Orbit smart speaker. I was charged twice for one order. Kindly look into it",cx: duplicate payment | checked pg for duplicate txn -> refund processed,helpdesk
TK-245154,2025-09-28 13:05,2025-09-28 21:15,2025-09-28 21:20,resolved,email,C100283,VR880450,VA-AC-CASE,Product Enquiry,Normal,Email Frontline,A3021,0,4,,,N,not what i expected from vireo. ordered replacement case in october. does replacement case work with iphone. refund. now.,contact re pre-sales query. shared spec sheet. cx satisfied.,helpdesk
TK-245156,2025-09-28 14:26,2025-09-28 14:28,2025-09-28 14:38,resolved,chat,C108831,,VA-NB-ARC,Other,Normal,Chat Frontline,A3007,0,4,1234,CANCEL,N,"hi
want to cancel my order
help","re: ord cancellation | cancelled before dispatch -> cancelled, rfnd initiated (SOP 3.1)",helpdesk
TK-245157,2025-09-28 14:54,2025-09-28 14:55,2025-09-28 15:26,resolved,chat,C102465,VR904314,VA-SW-NX1,App & Firmware,Normal,Chat Frontline,A3014,0,,,,N,"same issue, third ticket.
product: nexa waatch
order: vr904314
purchased: 29-07-2025
issue: can't get past the loading screen in the app
tried: updated phone
expected: replacement","cx reported app crashing. chk app version. bug logged, workaround shared. -MI",helpdesk
TK-245158,2025-09-28 16:37,2025-09-28 17:51,2025-09-28 18:16,closed,social,C102613,VR906890,VA-HP-ST2,Billing & Payments,Normal,Billing,A3033,0,,,,N,"Product: Strata 2
Order: VR906890
Purchased: 20-07-2024
Issue: my company accounts team is asking for the tax bill
Tried: tried different browser
Expected: callback",- ~Diya,helpdesk
TK-245159,2025-09-28 17:39,2025-09-28 17:41,2025-09-28 18:24,resolved,chat,C101115,VR903951,VA-SP-MINI,Connectivity,Normal,Chat Frontline,A3007,0,,,,N,"Product: the mini speaker
Order: VR903951
Purchased: 13 Sep
Issue: cannot connect the speaker to wifi
Tried: tried hotspot
Expected: resolution","2.4GHz worked, resolved. Issue: unable to connect to wifi. Checked app version. (SOP 4.2)",helpdesk
TK-245161,2025-09-28 18:03,2025-09-28 19:06,,open,email,C103464,VR896509,VA-EB-PL2,App & Firmware,Normal,Email Frontline,A3042,1,,,,N,"hi vireo support, ordered the pulse 2 earbuds recently. the pairing light blinks but nothing ever shows up on my realme. i forgot the device and tried again. nothing changed. really frustrating. i want a replacement. regards, simraan khaan","ticket raised for device not discoverable. walked through forget + re-pair. xfer to escalations & warranty. adv fw update via app, rslvd. will monitor.",helpdesk
TK-245162,2025-09-28 20:04,2025-09-29 01:51,2025-09-29 02:15,resolved,email,C105941,VR886959,VA-SP-MINI,Connectivity,Normal,Email Frontline,A3001,0,,,,N,"Dear Sir/Madam,

I am writing with reference to my order of Orbit Mini (VR886959) placed on August 16. It worked on my old router, new one it just blinks. I have tried 2.4GHz. I request you to kindly arrange a replacement.

Regards,
Amit Saxena
Mysuru","1. Netwok setup issue
2. Cheked app version
3. FW update, resolved -SK",helpdesk
TK-245163,2025-09-28 20:51,2025-09-28 21:29,2025-10-02 01:30,resolved,chat,C108654,VR898631,VA-SW-FIT,Warranty & Repair,Normal,Escalations & Warranty,A3040,0,3,,,Y,"dear team, this is regarding my nexa fit band.  i sent the unit in 4 days ago and have heard nothing. how do i get this fixed?",new unit shipped under doa. issue: repair status follow-up. follwoed up with service centre.,helpdesk
TK-245165,2025-09-28 23:12,2025-09-28 23:16,2025-09-28 23:34,resolved,chat,C101538,VR902981,VA-EB-PL2,Delivery & Shipping,Normal,Logistics,A3030,0,,,,Y,"to the vireo customer care team,

following up on my earlier complaint - nothing has changed. i am writing w/ reference to my order of pulse 2 buds (vr902981) palced on 02/09. received damaged product. i have took photos. i request u to provide a resolution within 3 working days.

regards,
karan jain",Customer reached out - unit received damaged. Checked with couurier for damage claim. Replacement unit dispatched.,helpdesk
TK-245167,2025-09-29 00:23,2025-09-29 00:25,2025-09-29 01:04,resolved,chat,C106128,VR884762,VA-EB-PL1,Charging & Battery,Normal,Chat Frontline,A3002,0,,2124,DOA-REPL,N,"i have to charge it twice a day now, it used to last days. waiting for your reply",cx reported rapid battery drain. checked fw 3.6.8. refunded rs 2124.,helpdesk
TK-245168,2025-09-29 01:49,2025-09-29 01:52,2025-09-29 02:10,resolved,chat,C100938,VR883306,VA-SP-MINI,Other,Normal,Chat Frontline,A3028,1,3,500,DUP-PAYMENT,N,"Yet again.
paid via UPI, amount deducted, no order confirmation
VR883306
neeed this sorted this week","customer states amount deducted without ord. asked for utr. xfer to logistics. refund approved, rs 500, 5-7 working days. cx satisfied on chat.",helpdesk
TK-245169,2025-09-29 04:35,2025-09-29 05:23,,open,email,C102359,VR901737,VA-EB-PL2,Connectivity,High,Email Frontline,A3017,0,,,,N,"bhai
it connects for a second and then vanishes from the device list
pulse2 vr901737",- ~Kabir,helpdesk
TK-245170,2025-09-29 05:08,2025-09-29 05:37,2025-09-29 06:03,resolved,social,C100606,VR909434,VA-EB-PL2,Delivery & Shipping,High,Logistics,A3030,0,3,,,N,"PRODUCT: MY PULSE 2
ORDER: VR909434
PURCHASED: 22-08-2025
ISSUE: IT HAS BEEN 12 DAYS AND I HAVE NOTHING IN HAND
TRIED: CHECKED THE TRACKING PAGE DAILY
EXPECTED: RESOLUTION","Customer reached out - shipment not received. Raised ticekt with courier partner. Courier confirmed delivery for 04 Oct, cx informed.",helpdesk
TK-245171,2025-09-29 05:19,2025-09-29 05:22,2025-09-29 05:36,resolved,chat,C108816,VR902552,VA-EB-PL1,Delivery & Shipping,Normal,Logistics,A3003,1,1,,,Y,"Dear Sir/Madam, the Pulse buds purchased a month ago, order VR902552. I ordered the Pulse buds and got something else. I checked the invoice. How do I get this fixed? Awaiting response, Divya Gupta",second contact on same fault. Cx reported wrong item delivered. Raised with warehouse. Transferred to Chat Frontline. New unit shipped under DOA. Case closed with cx consent. //ROH,helpdesk
TK-245172,2025-09-29 08:15,2025-09-29 09:42,2025-09-29 10:07,resolved,social,C106247,VR903600,VA-EB-PL2,Charging & Battery,Low,Chat Frontline,A3006,0,5,,,N,one of them is just decoration at this point. can someone fix this?,re: no audio one side | asked cx to check bud in case -> reset resolved -TS,helpdesk
TK-245173,2025-09-29 09:28,2025-09-29 09:30,2025-10-04 09:50,resolved,chat,C100242,VR906080,VA-EB-PL2,Delivery & Shipping,Low,Logistics,A3028,0,,,,N,"I haven't received my order
VR906080
how do i get this fixed?",sorted,helpdesk
TK-245175,2025-09-29 10:39,2025-09-29 11:19,2025-09-29 11:29,resolved,social,C107713,,VA-AC-CH65,Other,Normal,Chat Frontline,A3004,0,,1274,CANCEL,N,"Dear Sir/Madam,

I am writing wtih reference to my order of the GaN charger placed on 23/09. Cancel order. I haev tried cancel button, greyed out. I request you to provide a resolution within 3 working days.

Regards,
Geeta Jdahav
Bengaluru","ticket raised for ord cancellation. checked shipment status. refund approved, rs 1274, 5-7 working days. [closed]",helpdesk
